model_name,sample_index,x_2d,y_2d,y_true,y_pred,correct,seam_name,start_idx,target_idx,projection_method,projection_space,projection_random_state
SEAL-Weld Student,333,15.259345054626465,8.564230918884277,2,2,True,a01,482,487,umap,strict_raw_latent,42
SEAL-Weld Student,334,19.451641082763672,8.638426780700684,2,2,True,b01,595,600,umap,strict_raw_latent,42
SEAL-Weld Student,335,16.501344680786133,-4.124103546142578,0,0,True,a01,98,103,umap,strict_raw_latent,42
SEAL-Weld Student,336,19.06937599182129,0.7225342392921448,1,1,True,a01,196,201,umap,strict_raw_latent,42
SEAL-Weld Student,337,14.647796630859375,9.02127742767334,2,2,True,a01,507,512,umap,strict_raw_latent,42
SEAL-Weld Student,338,14.837335586547852,9.439411163330078,2,2,True,a01,525,530,umap,strict_raw_latent,42
SEAL-Weld Student,339,19.738759994506836,8.37364673614502,2,2,True,b01,588,593,umap,strict_raw_latent,42
SEAL-Weld Student,340,19.3095760345459,8.096343040466309,2,2,True,b01,608,613,umap,strict_raw_latent,42
SEAL-Weld Student,341,19.095373153686523,0.7468948364257812,1,1,True,a01,197,202,umap,strict_raw_latent,42
SEAL-Weld Student,342,18.84368324279785,0.5061070322990417,1,1,True,a01,212,217,umap,strict_raw_latent,42
SEAL-Weld Student,343,16.592363357543945,-3.396390676498413,0,0,True,b01,141,146,umap,strict_raw_latent,42
SEAL-Weld Student,344,18.0162410736084,8.8592529296875,2,2,True,c02,219,224,umap,strict_raw_latent,42
SEAL-Weld Student,345,18.31496810913086,0.01746823638677597,1,1,True,c01,142,147,umap,strict_raw_latent,42
SEAL-Weld Student,346,16.465513229370117,-4.115395545959473,0,0,True,a01,100,105,umap,strict_raw_latent,42
SEAL-Weld Student,347,19.20054817199707,8.035345077514648,2,2,True,b01,583,588,umap,strict_raw_latent,42
SEAL-Weld Student,348,15.633901596069336,7.988454818725586,2,2,True,a01,546,551,umap,strict_raw_latent,42
SEAL-Weld Student,349,15.86778450012207,7.7350239753723145,2,2,True,a01,557,562,umap,strict_raw_latent,42
SEAL-Weld Student,350,18.313098907470703,0.01629510149359703,1,1,True,c01,145,150,umap,strict_raw_latent,42
SEAL-Weld Student,351,14.785656929016113,9.21155071258545,2,2,True,a01,530,535,umap,strict_raw_latent,42
SEAL-Weld Student,352,19.86587905883789,7.360042572021484,2,2,True,b01,547,552,umap,strict_raw_latent,42
SEAL-Weld Student,353,15.904258728027344,-3.2955892086029053,0,0,True,b01,117,122,umap,strict_raw_latent,42
SEAL-Weld Student,354,15.887884140014648,-3.7009973526000977,0,0,True,a01,88,93,umap,strict_raw_latent,42
SEAL-Weld Student,355,15.567102432250977,8.044958114624023,2,2,True,a01,552,557,umap,strict_raw_latent,42
